DOI,Source,Latitude,Longitude,Province,Pollution_Type,SoilpH,pH,OC_pct,Cd_mgkg,Pb_mgkg,As_mgkg,Cr_mgkg,Hg_mgkg,Cu_mgkg,Zn_mgkg,Ni_mgkg,Sum_PAH_ngg,BaP_ngg,SumOCP_ngg,SumDDTs_ngg,SumPCB_ngg,SumHCHs_ngg,SumPAE_ugkg,SumPBDE_ngg,SumPFAS_ngg,TPH_ngg,HMWPAH_ngg,LMWPAH_ngg,标签,id_DOI,id_Source,split_source,is_synthetic,pH__missing,Cd_mgkg__missing,Pb_mgkg__missing,As_mgkg__missing,Cr_mgkg__missing,Hg_mgkg__missing,Cu_mgkg__missing,Zn_mgkg__missing,Ni_mgkg__missing,Sum_PAH_ngg__missing,BaP_ngg__missing,SumOCP_ngg__missing,SumDDTs_ngg__missing,SumPCB_ngg__missing,SumHCHs_ngg__missing,SumPAE_ugkg__missing,SumPBDE_ngg__missing,SumPFAS_ngg__missing,TPH_ngg__missing,HMWPAH_ngg__missing,LMWPAH_ngg__missing
10.1016/j.ecoenv.2025.117734/14,SI_new_phase7_10.1016_j.ecoenv.2025.117734_14,,,Guangdong,HM+OP,,8.0,,1.7945038694609938,70.39519597619288,22.79343229594995,68.59379748317774,0.7705278303568593,43.51440184206983,127.96522381631954,32.57490145460838,967.5538446749651,15.36484436915706,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.1016/j.ecoenv.2025.117734/14,SI_new_phase7_10.1016_j.ecoenv.2025.117734_14,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.ecoenv.2025.117734/14,SI_new_phase7_10.1016_j.ecoenv.2025.117734_14,,,Guangdong,HM+OP,,8.0,,1.7945038694609938,70.39519597619288,22.79343229594995,68.59379748317774,0.7705278303568593,43.51440184206983,127.96522381631954,32.57490145460838,967.5538446749651,15.36484436915706,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.1016/j.ecoenv.2025.117734/14,SI_new_phase7_10.1016_j.ecoenv.2025.117734_14,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.envpol.2021.117191/64,SI_new_phase7_10.1016_j.envpol.2021.117191_64,,,Beijing,HM+OP,,8.0,,0.49,36.43,21.12053318946196,63.57,0.5953165218977744,35.49,145.68,32.81331639758619,472.37,29.56,77.2,20.0,95.64007173316718,6.07,1880.0,1080.0,12.3,0.006225,376.91,95.46,1,10.1016/j.envpol.2021.117191/64,SI_new_phase7_10.1016_j.envpol.2021.117191_64,real_model_ready,False,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
10.1016/j.envpol.2022.118925,"Spatial cluster distribution and source-specific risk of combined pollutants in soils from a typical area in Shanxi province, China",,,Shanxi,HM+OP,,8.0,,0.2,23.92,14.02,71.42,0.13,30.11,82.64,32.4,792.59,52.96,77.2,20.0,17815.9925,6.07,1880.0,1080.0,12.3,0.006225,575.14,147.2,1,10.1016/j.envpol.2022.118925,"Spatial cluster distribution and source-specific risk of combined pollutants in soils from a typical area in Shanxi province, China",real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
10.1016/j.envpol.2022.118925,"Spatial cluster distribution and source-specific risk of combined pollutants in soils from a typical area in Shanxi province, China",,,Shanxi,HM+OP,,8.0,,0.21,24.85,14.16,72.67,0.12,30.18,86.14,32.7,1083.7297413857482,37.93,77.2,20.0,18238.115,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.1016/j.envpol.2022.118925,"Spatial cluster distribution and source-specific risk of combined pollutants in soils from a typical area in Shanxi province, China",real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.envpol.2022.118925,"Spatial cluster distribution and source-specific risk of combined pollutants in soils from a typical area in Shanxi province, China",,,Shanxi,HM+OP,,8.0,,0.19,23.05,13.89,70.23,0.13,30.04,79.36,32.11,1083.7297413857482,67.09,77.2,20.0,18238.115,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.1016/j.envpol.2022.118925,"Spatial cluster distribution and source-specific risk of combined pollutants in soils from a typical area in Shanxi province, China",real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.envres.2025.122748/50,SI_new_phase7_10.1016_j.envres.2025.122748_50,,,,HM+OP,8.19,8.0,,0.24,19.22,10.96,104.01,0.6519578292889125,95.09,728.01,78.4078879591809,44.3733,3.65,77.2,20.0,95.64007173316718,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.1016/j.envres.2025.122748/50,SI_new_phase7_10.1016_j.envres.2025.122748_50,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.jhazmat.2018.09.094/467,SI_new_phase7_10.1016_j.jhazmat.2018.09.094_467,,,,HM+OP,,8.0,,0.12,41.49,11.44,73.29,0.12,38.17,110.06,33.03,2592.89,212.91,77.2,20.0,17965.115,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.1016/j.jhazmat.2018.09.094/467,SI_new_phase7_10.1016_j.jhazmat.2018.09.094_467,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.jhazmat.2021.128096/189,SI_new_phase7_10.1016_j.jhazmat.2021.128096_189,,,Shandong,HM+OP,7.5,8.0,2.72,8.6,441.4,8.7,51.4,0.1,21.0,326.5,27.3,515645.61357446836,2027.8349848089224,77.2,20.0,28686.557500000003,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.1016/j.jhazmat.2021.128096/189,SI_new_phase7_10.1016_j.jhazmat.2021.128096_189,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.jhazmat.2021.128096/189,SI_new_phase7_10.1016_j.jhazmat.2021.128096_189,,,Shandong,HM+OP,7.1,8.0,3.86,6.5,201.6,9.1,47.6,0.03,49.2,153.1,27.1,734341.1380878611,10990.964285714286,77.2,20.0,364892.5,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.1016/j.jhazmat.2021.128096/189,SI_new_phase7_10.1016_j.jhazmat.2021.128096_189,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.jhazmat.2024.136500/35,SI_new_phase7_10.1016_j.jhazmat.2024.136500_35,,,Guangdong,HM+OP,,8.0,,1.46,68.6,18.2,98.3,0.44,64.2,257.3,26.5,221451.55944519932,2221.4093096558818,77.2,20.0,2010.4557096566477,6.07,1880.0,1080.0,12.3,0.006225,396.6,129.1,1,10.1016/j.jhazmat.2024.136500/35,SI_new_phase7_10.1016_j.jhazmat.2024.136500_35,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
10.1016/j.jhazmat.2025.138421,"Synergistic toxicity of DBDPE and Cd in a microcosm agrosystem: Insights into physiological, biochemical, nutrient elements and amino acid metabolic responses",,,,HM+OP,6.51,8.0,,0.12,36.85236531230141,13.377271999355198,62.96194699624484,0.07558034873408229,30.14,95.62,31.153160664532532,1003.47084091051,21.841869463983947,77.2,20.0,17237.9525,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.1016/j.jhazmat.2025.138421,"Synergistic toxicity of DBDPE and Cd in a microcosm agrosystem: Insights into physiological, biochemical, nutrient elements and amino acid metabolic responses",real_model_ready,False,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.jhazmat.2025.138421,"Synergistic toxicity of DBDPE and Cd in a microcosm agrosystem: Insights into physiological, biochemical, nutrient elements and amino acid metabolic responses",,,,HM+OP,6.51,8.0,,1.29,40.714196704900914,24.06725728341347,69.20589589048949,0.280821368614073,30.14,95.62,31.555675969375223,131950.4738407621,928.7140208936037,77.2,20.0,1854.0335518259253,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.1016/j.jhazmat.2025.138421,"Synergistic toxicity of DBDPE and Cd in a microcosm agrosystem: Insights into physiological, biochemical, nutrient elements and amino acid metabolic responses",real_model_ready,False,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.jhazmat.2025.138421,"Synergistic toxicity of DBDPE and Cd in a microcosm agrosystem: Insights into physiological, biochemical, nutrient elements and amino acid metabolic responses",,,,HM+OP,6.51,8.0,,5.16,79.22828692124061,33.603342891861395,71.6171236717256,1.5383508528469079,30.14,95.62,34.67095956255359,1003.47084091051,17.443890542463638,77.2,20.0,87.71377203382491,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.1016/j.jhazmat.2025.138421,"Synergistic toxicity of DBDPE and Cd in a microcosm agrosystem: Insights into physiological, biochemical, nutrient elements and amino acid metabolic responses",real_model_ready,False,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.jhazmat.2025.138421,"Synergistic toxicity of DBDPE and Cd in a microcosm agrosystem: Insights into physiological, biochemical, nutrient elements and amino acid metabolic responses",,,,HM+OP,6.51,8.0,,0.15,36.85236531230141,13.377271999355198,62.96194699624484,0.08234644188563081,30.14,95.62,31.153160664532532,1003.47084091051,21.841869463983947,77.2,20.0,17237.9525,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.1016/j.jhazmat.2025.138421,"Synergistic toxicity of DBDPE and Cd in a microcosm agrosystem: Insights into physiological, biochemical, nutrient elements and amino acid metabolic responses",real_model_ready,False,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.jhazmat.2025.138421,"Synergistic toxicity of DBDPE and Cd in a microcosm agrosystem: Insights into physiological, biochemical, nutrient elements and amino acid metabolic responses",,,,HM+OP,6.51,8.0,,0.11,36.85236531230141,13.377271999355198,62.96194699624484,0.07558034873408229,30.14,95.62,31.153160664532532,1003.47084091051,21.841869463983947,77.2,20.0,17237.9525,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.1016/j.jhazmat.2025.138421,"Synergistic toxicity of DBDPE and Cd in a microcosm agrosystem: Insights into physiological, biochemical, nutrient elements and amino acid metabolic responses",real_model_ready,False,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.jhazmat.2025.138421,"Synergistic toxicity of DBDPE and Cd in a microcosm agrosystem: Insights into physiological, biochemical, nutrient elements and amino acid metabolic responses",,,,HM+OP,6.51,8.0,,1.18,40.14144670490091,23.0432483667468,69.20589589048949,0.280821368614073,30.14,95.62,31.555675969375223,131950.4738407621,928.7140208936037,77.2,20.0,1854.0335518259253,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.1016/j.jhazmat.2025.138421,"Synergistic toxicity of DBDPE and Cd in a microcosm agrosystem: Insights into physiological, biochemical, nutrient elements and amino acid metabolic responses",real_model_ready,False,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.jhazmat.2025.138421,"Synergistic toxicity of DBDPE and Cd in a microcosm agrosystem: Insights into physiological, biochemical, nutrient elements and amino acid metabolic responses",,,,HM+OP,6.51,8.0,,1.19,40.14144670490091,23.0432483667468,69.20589589048949,0.280821368614073,30.14,95.62,31.555675969375223,131950.4738407621,928.7140208936037,77.2,20.0,1854.0335518259253,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.1016/j.jhazmat.2025.138421,"Synergistic toxicity of DBDPE and Cd in a microcosm agrosystem: Insights into physiological, biochemical, nutrient elements and amino acid metabolic responses",real_model_ready,False,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.jhazmat.2025.138421,"Synergistic toxicity of DBDPE and Cd in a microcosm agrosystem: Insights into physiological, biochemical, nutrient elements and amino acid metabolic responses",,,,HM+OP,6.51,8.0,,5.06,79.22828692124061,33.603342891861395,71.9023736717256,1.5383508528469079,30.14,95.62,34.67095956255359,1003.47084091051,17.443890542463638,77.2,20.0,87.71377203382491,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.1016/j.jhazmat.2025.138421,"Synergistic toxicity of DBDPE and Cd in a microcosm agrosystem: Insights into physiological, biochemical, nutrient elements and amino acid metabolic responses",real_model_ready,False,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.jhazmat.2025.138421,"Synergistic toxicity of DBDPE and Cd in a microcosm agrosystem: Insights into physiological, biochemical, nutrient elements and amino acid metabolic responses",,,,HM+OP,6.51,8.0,,5.11,79.22828692124061,33.603342891861395,71.9023736717256,1.5383508528469079,30.14,95.62,34.67095956255359,1003.47084091051,17.443890542463638,77.2,20.0,87.71377203382491,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.1016/j.jhazmat.2025.138421,"Synergistic toxicity of DBDPE and Cd in a microcosm agrosystem: Insights into physiological, biochemical, nutrient elements and amino acid metabolic responses",real_model_ready,False,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.jhazmat.2025.140371,Metallurgical organic pollutants assisted source apportionment of mobile heavy metals on artisanal non-ferrous metal processing contamination,,,Guizhou,HM+OP,,8.0,,15.931,542.2604508334041,90.90833864880952,600.5076000000003,21.517,651.7781762806886,917.249,91.7460324518284,61.471,0.716,77.2,20.0,9543.493826722934,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.1016/j.jhazmat.2025.140371,Metallurgical organic pollutants assisted source apportionment of mobile heavy metals on artisanal non-ferrous metal processing contamination,real_model_ready,False,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.jhazmat.2025.140371/259,SI_new_phase7_10.1016_j.jhazmat.2025.140371_259,,,Guizhou,HM+OP,,8.0,,14.459,206.30132567374613,30.83983986339286,604.9752214285716,6.462,406.601828512254,807.772,81.92654861344457,49.467,0.716,77.2,20.0,9543.141326722933,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.1016/j.jhazmat.2025.140371/259,SI_new_phase7_10.1016_j.jhazmat.2025.140371_259,real_model_ready,False,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.scitotenv.2021.145959/127,SI_new_phase7_10.1016_j.scitotenv.2021.145959_127,,,Guangdong,HM+OP,6.87,8.0,,0.9586245128311053,36.62405353943455,23.94601109411494,32.88174933876635,0.30701677024993707,5.32,207.00308068502954,8.239499379601565,228889.6446515427,1327.9572374115746,77.2,20.0,2183.944679353617,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.1016/j.scitotenv.2021.145959/127,SI_new_phase7_10.1016_j.scitotenv.2021.145959_127,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.scitotenv.2021.145959/127,SI_new_phase7_10.1016_j.scitotenv.2021.145959_127,,,Guangdong,HM+OP,7.1,8.0,,0.9586245128311053,36.62405353943455,23.94601109411494,32.88174933876635,0.30701677024993707,6.37,207.00308068502954,8.239499379601565,228889.6446515427,1327.9572374115746,77.2,20.0,2183.944679353617,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.1016/j.scitotenv.2021.145959/127,SI_new_phase7_10.1016_j.scitotenv.2021.145959_127,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.scitotenv.2021.145959/127,SI_new_phase7_10.1016_j.scitotenv.2021.145959_127,,,Guangdong,HM+OP,5.82,8.0,,5.901861475882835,204.01070949682716,22.443964475587634,44.761881522019664,0.3055229672196341,1.21,317.1087828924378,9.853373493422305,145353.95415303452,1030.455537007534,77.2,20.0,426.8398023285114,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.1016/j.scitotenv.2021.145959/127,SI_new_phase7_10.1016_j.scitotenv.2021.145959_127,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.scitotenv.2021.145959/127,SI_new_phase7_10.1016_j.scitotenv.2021.145959_127,,,Guangdong,HM+OP,4.76,8.0,,5.901861475882835,204.01070949682716,22.443964475587634,44.761881522019664,0.3055229672196341,1.49,317.1087828924378,9.853373493422305,145353.95415303452,1030.455537007534,77.2,20.0,426.8398023285114,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.1016/j.scitotenv.2021.145959/127,SI_new_phase7_10.1016_j.scitotenv.2021.145959_127,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.scitotenv.2021.145959/127,SI_new_phase7_10.1016_j.scitotenv.2021.145959_127,,,Guangdong,HM+OP,5.61,8.0,,5.901861475882835,204.01070949682716,22.443964475587634,44.761881522019664,0.3055229672196341,1.83,317.1087828924378,10.024652993422304,145353.95415303452,1030.455537007534,77.2,20.0,426.8398023285114,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.1016/j.scitotenv.2021.145959/127,SI_new_phase7_10.1016_j.scitotenv.2021.145959_127,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.scitotenv.2021.145959/127,SI_new_phase7_10.1016_j.scitotenv.2021.145959_127,,,Guangdong,HM+OP,6,8.0,,5.901861475882835,204.01070949682716,22.443964475587634,44.761881522019664,0.3055229672196341,2.18,317.1087828924378,10.024652993422304,145353.95415303452,1030.455537007534,77.2,20.0,426.8398023285114,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.1016/j.scitotenv.2021.145959/127,SI_new_phase7_10.1016_j.scitotenv.2021.145959_127,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.scitotenv.2021.145959/127,SI_new_phase7_10.1016_j.scitotenv.2021.145959_127,,,Guangdong,HM+OP,6.16,8.0,,0.9586245128311053,36.62405353943455,23.94601109411494,32.49312635143691,0.30701677024993707,4.09,207.00308068502954,8.239499379601565,228889.6446515427,1327.9572374115746,77.2,20.0,2183.944679353617,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.1016/j.scitotenv.2021.145959/127,SI_new_phase7_10.1016_j.scitotenv.2021.145959_127,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.scitotenv.2021.145959/127,SI_new_phase7_10.1016_j.scitotenv.2021.145959_127,,,Guangdong,HM+OP,4.93,8.0,,5.901861475882835,204.01070949682716,22.443964475587634,44.761881522019664,0.3055229672196341,1.15,317.1087828924378,9.853373493422305,145353.95415303452,1030.455537007534,77.2,20.0,426.8398023285114,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.1016/j.scitotenv.2021.145959/127,SI_new_phase7_10.1016_j.scitotenv.2021.145959_127,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1016/j.scitotenv.2021.145959/127,SI_new_phase7_10.1016_j.scitotenv.2021.145959_127,,,,HM+OP,,8.0,,1.7945038694609938,70.39519597619288,22.79343229594995,68.59379748317774,0.7705278303568593,43.51440184206983,127.96522381631954,32.57490145460838,967.5538446749651,15.36484436915706,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.1016/j.scitotenv.2021.145959/127,SI_new_phase7_10.1016_j.scitotenv.2021.145959_127,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-12437-w,Uptake and translocation of polycyclic aromatic hydrocarbons (PAHs) and heavy metals by maize from soil irrigated with wastewater,,,Inner Mongolia,HM+OP,8.5,8.0,,2.7898560698806483,121.25741138064309,25.960781322334043,70.96477824550146,0.6832229704908481,47.6978431487393,256.98698046620444,35.12019503749708,291.3,24.03025350627939,77.2,20.0,96.33731523966068,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.1038/s41598-017-12437-w,Uptake and translocation of polycyclic aromatic hydrocarbons (PAHs) and heavy metals by maize from soil irrigated with wastewater,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-12437-w,Uptake and translocation of polycyclic aromatic hydrocarbons (PAHs) and heavy metals by maize from soil irrigated with wastewater,,,Inner Mongolia,HM+OP,8.5,8.0,,2.7898560698806483,121.25741138064309,25.960781322334043,70.96477824550146,0.6832229704908481,47.6978431487393,256.98698046620444,35.12019503749708,279.39,24.03025350627939,77.2,20.0,96.33731523966068,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.1038/s41598-017-12437-w,Uptake and translocation of polycyclic aromatic hydrocarbons (PAHs) and heavy metals by maize from soil irrigated with wastewater,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-12437-w,Uptake and translocation of polycyclic aromatic hydrocarbons (PAHs) and heavy metals by maize from soil irrigated with wastewater,,,Inner Mongolia,HM+OP,8.5,8.0,,2.9025521369099447,111.68345568329858,24.140273788354605,71.76260804981125,0.6209466193003718,43.713166647625386,155.5148960185707,34.00551670416375,1414.81,36.008524282350336,77.2,20.0,96.33731523966068,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.1038/s41598-017-12437-w,Uptake and translocation of polycyclic aromatic hydrocarbons (PAHs) and heavy metals by maize from soil irrigated with wastewater,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-12437-w,Uptake and translocation of polycyclic aromatic hydrocarbons (PAHs) and heavy metals by maize from soil irrigated with wastewater,,,Inner Mongolia,HM+OP,8.5,8.0,,2.8901870425703224,111.68345568329858,29.485360479531074,70.48601915459236,1.260676945361849,44.43366406429205,160.00713039357066,35.12019503749708,1016.85,24.03025350627939,77.2,20.0,79.64575864854905,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.1038/s41598-017-12437-w,Uptake and translocation of polycyclic aromatic hydrocarbons (PAHs) and heavy metals by maize from soil irrigated with wastewater,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-12437-w,Uptake and translocation of polycyclic aromatic hydrocarbons (PAHs) and heavy metals by maize from soil irrigated with wastewater,,,Inner Mongolia,HM+OP,8.5,8.0,,0.3284955985923207,3.225,0.7935020440677245,12.265,1.0221880389916453,4.985,53.27,1.7660256809245776,336.29,30.48940870231325,77.2,20.0,82.06609378244964,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.1038/s41598-017-12437-w,Uptake and translocation of polycyclic aromatic hydrocarbons (PAHs) and heavy metals by maize from soil irrigated with wastewater,real_model_ready,False,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-12437-w/207,SI_new_phase7_10.1038_s41598-017-12437-w_207,,,Inner Mongolia,HM+OP,,8.43,,0.13998566443150598,10.5,5.698675878264562,37.14,0.08003835685714031,12.55,52.18,14.67,294.03,167.726820456212,77.2,20.0,25771.920000000002,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.1038/s41598-017-12437-w/207,SI_new_phase7_10.1038_s41598-017-12437-w_207,real_model_ready,False,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-12437-w/207,SI_new_phase7_10.1038_s41598-017-12437-w_207,,,Inner Mongolia,HM+OP,,8.44,,0.13998566443150598,12.38,5.698675878264562,35.23,0.08003835685714031,13.96,55.47,15.32,262.52,167.726820456212,77.2,20.0,27833.920000000002,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.1038/s41598-017-12437-w/207,SI_new_phase7_10.1038_s41598-017-12437-w_207,real_model_ready,False,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
