paper_id,sample_id,site_label,pollutant_std,value,unit,value_flag,confidence,evidence_location,source_caption
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col1,col1,As_mgkg,8.5,Unknown,,medium,table_p8_ri2_ci1,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col2,col2,As_mgkg,10.0,Unknown,,medium,table_p8_ri2_ci2,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col3,col3,As_mgkg,7.24,Unknown,,medium,table_p8_ri2_ci3,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col4,col4,As_mgkg,41.6,Unknown,,medium,table_p8_ri2_ci4,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col5,col5,As_mgkg,12.5,Unknown,,medium,table_p8_ri2_ci5,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col10,col10,As_mgkg,0.58,Unknown,,medium,table_p8_ri2_ci10,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col1,col1,Cr_mgkg,60.0,Unknown,,medium,table_p8_ri3_ci1,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col2,col2,Cr_mgkg,2.0,Unknown,,medium,table_p8_ri3_ci2,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col3,col3,Cr_mgkg,52.3,Unknown,,medium,table_p8_ri3_ci3,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col4,col4,Cr_mgkg,160.0,Unknown,,medium,table_p8_ri3_ci4,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col6,col6,Cr_mgkg,27.5,Unknown,,medium,table_p8_ri3_ci6,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col10,col10,Cr_mgkg,0.45,Unknown,,medium,table_p8_ri3_ci10,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col1,col1,Cu_mgkg,22.0,Unknown,,medium,table_p8_ri4_ci1,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col2,col2,Cu_mgkg,5.0,Unknown,,medium,table_p8_ri4_ci2,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col3,col3,Cu_mgkg,18.7,Unknown,,medium,table_p8_ri4_ci3,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col4,col4,Cu_mgkg,108.0,Unknown,,medium,table_p8_ri4_ci4,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col5,col5,Cu_mgkg,54.0,Unknown,,medium,table_p8_ri4_ci5,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col6,col6,Cu_mgkg,22.7,Unknown,,medium,table_p8_ri4_ci6,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col10,col10,Cu_mgkg,0.77,Unknown,,medium,table_p8_ri4_ci10,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col1,col1,Ni_mgkg,25.0,Unknown,,medium,table_p8_ri5_ci1,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col2,col2,Ni_mgkg,5.0,Unknown,,medium,table_p8_ri5_ci2,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col3,col3,Ni_mgkg,15.9,Unknown,,medium,table_p8_ri5_ci3,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col4,col4,Ni_mgkg,42.8,Unknown,,medium,table_p8_ri5_ci4,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col5,col5,Ni_mgkg,33.5,Unknown,,medium,table_p8_ri5_ci5,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col6,col6,Ni_mgkg,28.8,Unknown,,medium,table_p8_ri5_ci6,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col10,col10,Ni_mgkg,0.64,Unknown,,medium,table_p8_ri5_ci10,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col1,col1,Pb_mgkg,22.0,Unknown,,medium,table_p8_ri6_ci1,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col2,col2,Pb_mgkg,5.0,Unknown,,medium,table_p8_ri6_ci2,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col3,col3,Pb_mgkg,30.2,Unknown,,medium,table_p8_ri6_ci3,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col4,col4,Pb_mgkg,112.0,Unknown,,medium,table_p8_ri6_ci4,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col5,col5,Pb_mgkg,20.7,Unknown,,medium,table_p8_ri6_ci5,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col6,col6,Pb_mgkg,38.3,Unknown,,medium,table_p8_ri6_ci6,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col8,col8,Pb_mgkg,2.31,Unknown,,medium,table_p8_ri6_ci8,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col10,col10,Pb_mgkg,1.41,Unknown,,medium,table_p8_ri6_ci10,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col1,col1,Zn_mgkg,68.0,Unknown,,medium,table_p8_ri7_ci1,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col2,col2,Zn_mgkg,1.0,Unknown,,medium,table_p8_ri7_ci2,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col3,col3,Zn_mgkg,124.0,Unknown,,medium,table_p8_ri7_ci3,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col4,col4,Zn_mgkg,271.0,Unknown,,medium,table_p8_ri7_ci4,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col5,col5,Zn_mgkg,129.9,Unknown,,medium,table_p8_ri7_ci5,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col6,col6,Zn_mgkg,222.2,Unknown,,medium,table_p8_ri7_ci6,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col8,col8,Zn_mgkg,11.5,Unknown,,medium,table_p8_ri7_ci8,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col10,col10,Zn_mgkg,0.85,Unknown,,medium,table_p8_ri7_ci10,Table 2. Heavy metals concentrations (mg kg−1).
Ecological Risk of Heavy Metals in an Eco-Industri,Ecological Risk of Heavy Metals in an Eco-Industri_col1,col1,Cd_mgkg,0.09,Unknown,,medium,table_p8_ri8_ci1,Table 2. Heavy metals concentrations (mg kg−1).
